MFR URL,Ref URL 1,Ref URL 2,Ref URL 3,Ref URL 4,Ref URL 5,PART_NUMBER,Dept,Class,Fine,SKU - MY_PART_NUMBER,Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf,MANUFACTURER_NAME,BRAND_NAME,TRADE_NAME,MANUFACTURER_PART_NUMBER,ALTERNATE_PART_NUMBER,Classpath,MOBILE_DESC,INVOICE_DESC,SHORT_DESC,LONG_DESC1,RETAIL_DESC,MARKETING_DESCRIPTION,ITEM_FEATURES_1,ITEM_FEATURES_2,ITEM_FEATURES_3,ITEM_FEATURES_4,ITEM_FEATURES_5,ITEM_FEATURES_6,ITEM_FEATURES_7,ITEM_FEATURES_8,ITEM_FEATURES_9,ITEM_FEATURES_10,ITEM_FEATURES_11,ITEM_FEATURES_12,ITEM_FEATURES_13,ITEM_FEATURES_14,ITEM_FEATURES_15,ITEM_FEATURES_16,ITEM_FEATURES_17,ITEM_FEATURES_18,ITEM_FEATURES_19,ITEM_FEATURES_20,With,Standard/Approvals,Prop 65,Application,Includes,Product Name,ATTRIBUTE_LABEL 1,ATTRIBUTE_VALUE 1,ATTRIBUTE_UOM 1,ATTRIBUTE_LABEL 2,ATTRIBUTE_VALUE 2,ATTRIBUTE_UOM 2,ATTRIBUTE_LABEL 3,ATTRIBUTE_VALUE 3,ATTRIBUTE_UOM 3,ATTRIBUTE_LABEL 4,ATTRIBUTE_VALUE 4,ATTRIBUTE_UOM 4,ATTRIBUTE_LABEL 5,ATTRIBUTE_VALUE 5,ATTRIBUTE_UOM 5,ATTRIBUTE_LABEL 6,ATTRIBUTE_VALUE 6,ATTRIBUTE_UOM 6,ATTRIBUTE_LABEL 7,ATTRIBUTE_VALUE 7,ATTRIBUTE_UOM 7,ATTRIBUTE_LABEL 8,ATTRIBUTE_VALUE 8,ATTRIBUTE_UOM 8,ATTRIBUTE_LABEL 9,ATTRIBUTE_VALUE 9,ATTRIBUTE_UOM 9,ATTRIBUTE_LABEL 10,ATTRIBUTE_VALUE 10,ATTRIBUTE_UOM 10,ATTRIBUTE_LABEL 11,ATTRIBUTE_VALUE 11,ATTRIBUTE_UOM 11,ATTRIBUTE_LABEL 12,ATTRIBUTE_VALUE 12,ATTRIBUTE_UOM 12,ATTRIBUTE_LABEL 13,ATTRIBUTE_VALUE 13,ATTRIBUTE_UOM 13,ATTRIBUTE_LABEL 14,ATTRIBUTE_VALUE 14,ATTRIBUTE_UOM 14,ATTRIBUTE_LABEL 15,ATTRIBUTE_VALUE 15,ATTRIBUTE_UOM 15,ATTRIBUTE_LABEL 16,ATTRIBUTE_VALUE 16,ATTRIBUTE_UOM 16,ATTRIBUTE_LABEL 17,ATTRIBUTE_VALUE 17,ATTRIBUTE_UOM 17,ATTRIBUTE_LABEL 18,ATTRIBUTE_VALUE 18,ATTRIBUTE_UOM 18,ATTRIBUTE_LABEL 19,ATTRIBUTE_VALUE 19,ATTRIBUTE_UOM 19,ATTRIBUTE_LABEL 20,ATTRIBUTE_VALUE 20,ATTRIBUTE_UOM 20,ATTRIBUTE_LABEL 21,ATTRIBUTE_VALUE 21,ATTRIBUTE_UOM 21,ATTRIBUTE_LABEL 22,ATTRIBUTE_VALUE 22,ATTRIBUTE_UOM 22,ATTRIBUTE_LABEL 23,ATTRIBUTE_VALUE 23,ATTRIBUTE_UOM 23,ATTRIBUTE_LABEL 24,ATTRIBUTE_VALUE 24,ATTRIBUTE_UOM 24,ATTRIBUTE_LABEL 25,ATTRIBUTE_VALUE 25,ATTRIBUTE_UOM 25,ATTRIBUTE_LABEL 26,ATTRIBUTE_VALUE 26,ATTRIBUTE_UOM 26,ATTRIBUTE_LABEL 27,ATTRIBUTE_VALUE 27,ATTRIBUTE_UOM 27,ATTRIBUTE_LABEL 28,ATTRIBUTE_VALUE 28,ATTRIBUTE_UOM 28,ATTRIBUTE_LABEL 29,ATTRIBUTE_VALUE 29,ATTRIBUTE_UOM 29,ATTRIBUTE_LABEL 30,ATTRIBUTE_VALUE 30,ATTRIBUTE_UOM 30,ATTRIBUTE_LABEL 31,ATTRIBUTE_VALUE 31,ATTRIBUTE_UOM 31,ATTRIBUTE_LABEL 32,ATTRIBUTE_VALUE 32,ATTRIBUTE_UOM 32,ATTRIBUTE_LABEL 33,ATTRIBUTE_VALUE 33,ATTRIBUTE_UOM 33,ATTRIBUTE_LABEL 34,ATTRIBUTE_VALUE 34,ATTRIBUTE_UOM 34,ATTRIBUTE_LABEL 35,ATTRIBUTE_VALUE 35,ATTRIBUTE_UOM 35,ATTRIBUTE_LABEL 36,ATTRIBUTE_VALUE 36,ATTRIBUTE_UOM 36,ATTRIBUTE_LABEL 37,ATTRIBUTE_VALUE 37,ATTRIBUTE_UOM 37,ATTRIBUTE_LABEL 38,ATTRIBUTE_VALUE 38,ATTRIBUTE_UOM 38,ATTRIBUTE_LABEL 39,ATTRIBUTE_VALUE 39,ATTRIBUTE_UOM 39,ATTRIBUTE_LABEL 40,ATTRIBUTE_VALUE 40,ATTRIBUTE_UOM 40,ATTRIBUTE_LABEL 41,ATTRIBUTE_VALUE 41,ATTRIBUTE_UOM 41,ATTRIBUTE_LABEL 42,ATTRIBUTE_VALUE 42,ATTRIBUTE_UOM 42,ATTRIBUTE_LABEL 43,ATTRIBUTE_VALUE 43,ATTRIBUTE_UOM 43,ATTRIBUTE_LABEL 44,ATTRIBUTE_VALUE 44,ATTRIBUTE_UOM 44,ATTRIBUTE_LABEL 45,ATTRIBUTE_VALUE 45,ATTRIBUTE_UOM 45,ATTRIBUTE_LABEL 46,ATTRIBUTE_VALUE 46,ATTRIBUTE_UOM 46,ATTRIBUTE_LABEL 47,ATTRIBUTE_VALUE 47,ATTRIBUTE_UOM 47,ATTRIBUTE_LABEL 48,ATTRIBUTE_VALUE 48,ATTRIBUTE_UOM 48,ATTRIBUTE_LABEL 49,ATTRIBUTE_VALUE 49,ATTRIBUTE_UOM 49,ATTRIBUTE_LABEL 50,ATTRIBUTE_VALUE 50,ATTRIBUTE_UOM 50,UPC,EAN,GTIN,UNSPSC,Warranty,List Price,Selling Qty,Selling UOM,Standard Packaging Information,LENGTH,LENGTH_UOM,HEIGHT,HEIGHT_UOM,WIDTH,WIDTH_UOM,WEIGHT,WEIGHT_UOM,VOLUME,VOLUME_UOM,Product Image,Alternate Image 1,Alternate Image 2,Alternate Image 3,Alternate Image 4,SDS,SDS_1,Warranty Information,Catalog,Specification Sheet,Instruction/Installation Manual,Service Manual,Owners/User Manual,Line Drawing,MTR,RoHS,Full Engineering Drawing,Energy Star Guide,Technical Bulletin,Submittal,Compatibility Chart,Size Chart,Product Label/Insert,Video Link,Video Link 1,Country Of Origin,Discontinued,Actual Image (Yes/No)
,,,,,,,,,,,9A-570-320,9A-570-320 Abranet 2.75x30,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Mirka Abrasives Inc (MIRUS),,,,9A-570-320,,,"Abranet, 9A-570-320, 2-3/4 in Width, 30 in Length, 2-3/4 in x 30 in",ABRANET 2-3/4IN 30IN,"9A-570-320 Abranet, 2-3/4 in Width, 30 in Length","Abranet, 2-3/4 in Width, 30 in Length, 2-3/4 in x 30 in","Abranet, 2-3/4 in Width, 30 in Length",,,,,,,,,,,,,,,,,,,,,,,,,,,Abranet,Series,,,Model,,,Width,2-3/4,in,Length,30,in,Size,2-3/4 in x 30 in,,Voltage Rating,,,Amperage Rating,,,Wattage,,,Mounting Type,,,Pack Quantity,,,Material,,,Color,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9A-570-320.jpg,9A-570-320_1.jpg,9A-570-320_2.jpg,9A-570-320_3.jpg,9A-570-320_4.jpg,,,,,9A-570-320_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.diablotools.com/search?q=DBD090094101F,,,,,,,Tools,Abrasives,Cutting Wheels,,DBD090094101F,"DBD090094101F Diablo 9"" - Metal Cut-Off Disc",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Freud Inc (2435),Freud America Inc,Diablo®,,DBD090094101F,,Tools & Equipment>Power Tool Accessories>Cut-Off Wheels,"Freud America Inc Diablo, Cut Off Wheel, DBD090094101F, 9 in Diameter",CUTOFF WHEEL 9IN METAL,"Diablo® DBD090094101F Cut Off Wheel, 9 in Diameter, Metal Application Material","Diablo® Cut Off Wheel, 9 in Diameter, Metal Application Material, Type 1 Wheel","Cut Off Wheel, 9 in Diameter, Metal Application Material",,,,,,,,,,,,,,,,,,,,,,,,,,,Cut Off Wheel,Series,,,Diameter,9,in,Thickness,,,Arbor Size,,,Size,,,Application Material,Metal,,Abrasive Material,,,Wheel Type,Type 1,,Maximum Speed,,,Pack Quantity,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Diablo_DBD090094101F.jpg,Diablo_DBD090094101F_1.jpg,Diablo_DBD090094101F_2.jpg,Diablo_DBD090094101F_3.jpg,Diablo_DBD090094101F_4.jpg,,,,,Diablo_DBD090094101F_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.diablotools.com/search?q=DBDS12125A01F,,,,,,,Tools,Abrasives,Cutting Wheels,,DBDS12125A01F,"DBDS12125A01F Diablo 12"" - Steel Demon Metal Cut-Off Disc",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Freud Inc (2435),Freud America Inc,Diablo®,,DBDS12125A01F,,Tools & Equipment>Power Tool Accessories>Cut-Off Wheels,"Freud America Inc Diablo, Cut Off Wheel, DBDS12125A01F, 12 in Diameter",CUTOFF WHEEL 12IN METAL,"Diablo® DBDS12125A01F Cut Off Wheel, 12 in Diameter, Metal Application Material","Diablo® Cut Off Wheel, 12 in Diameter, Metal Application Material, Type 1 Wheel","Cut Off Wheel, 12 in Diameter, Metal Application Material",,,,,,,,,,,,,,,,,,,,,,,,,,,Cut Off Wheel,Series,,,Diameter,12,in,Thickness,,,Arbor Size,,,Size,,,Application Material,Metal,,Abrasive Material,,,Wheel Type,Type 1,,Maximum Speed,,,Pack Quantity,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Diablo_DBDS12125A01F.jpg,Diablo_DBDS12125A01F_1.jpg,Diablo_DBDS12125A01F_2.jpg,Diablo_DBDS12125A01F_3.jpg,Diablo_DBDS12125A01F_4.jpg,,,,,Diablo_DBDS12125A01F_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.diablotools.com/search?q=DBDS12125G01F,,,,,,,Tools,Abrasives,Cutting Wheels,,DBDS12125G01F,"DBDS12125G01F Diablo 12""x20mm - Speed Demon Metal Cut-Off Disc",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Freud Inc (2435),Freud America Inc,Diablo®,,DBDS12125G01F,,Tools & Equipment>Power Tool Accessories>Cut-Off Wheels,"Freud America Inc Diablo, Cut Off Wheel, DBDS12125G01F, 12 in Diameter",CUTOFF WHEEL 12IN 20MM METAL,"Diablo® DBDS12125G01F Cut Off Wheel, 12 in Diameter, 20 mm Thickness, Metal Application Material","Diablo® Cut Off Wheel, 12 in Diameter, 20 mm Thickness, 12 in x 20 mm, Metal Application Material, Type 1 Wheel","Cut Off Wheel, 12 in Diameter, 20 mm Thickness, Metal Application Material",,,,,,,,,,,,,,,,,,,,,,,,,,,Cut Off Wheel,Series,,,Diameter,12,in,Thickness,20,mm,Arbor Size,,,Size,12 in x 20 mm,,Application Material,Metal,,Abrasive Material,,,Wheel Type,Type 1,,Maximum Speed,,,Pack Quantity,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Diablo_DBDS12125G01F.jpg,Diablo_DBDS12125G01F_1.jpg,Diablo_DBDS12125G01F_2.jpg,Diablo_DBDS12125G01F_3.jpg,Diablo_DBDS12125G01F_4.jpg,,,,,Diablo_DBDS12125G01F_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.diablotools.com/search?q=DBDS14125A01F,,,,,,,Tools,Abrasives,Cutting Wheels,,DBDS14125A01F,"DBDS14125A01F Diablo 14""x1"" - Steel Demon Metal Cut-Off Disc",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Freud Inc (2435),Freud America Inc,Diablo®,,DBDS14125A01F,,Tools & Equipment>Power Tool Accessories>Cut-Off Wheels,"Freud America Inc Diablo, Cut Off Wheel, DBDS14125A01F, 14 in Diameter",CUTOFF WHEEL 14IN 1IN METAL,"Diablo® DBDS14125A01F Cut Off Wheel, 14 in Diameter, 1 in Thickness, Metal Application Material","Diablo® Cut Off Wheel, 14 in Diameter, 1 in Thickness, 14 in x 1 in, Metal Application Material, Type 1 Wheel","Cut Off Wheel, 14 in Diameter, 1 in Thickness, Metal Application Material",,,,,,,,,,,,,,,,,,,,,,,,,,,Cut Off Wheel,Series,,,Diameter,14,in,Thickness,1,in,Arbor Size,,,Size,14 in x 1 in,,Application Material,Metal,,Abrasive Material,,,Wheel Type,Type 1,,Maximum Speed,,,Pack Quantity,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Diablo_DBDS14125A01F.jpg,Diablo_DBDS14125A01F_1.jpg,Diablo_DBDS14125A01F_2.jpg,Diablo_DBDS14125A01F_3.jpg,Diablo_DBDS14125A01F_4.jpg,,,,,Diablo_DBDS14125A01F_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.diablotools.com/search?q=DBDS14125G01F,,,,,,,Tools,Abrasives,Cutting Wheels,,DBDS14125G01F,"DBDS14125G01F Diablo 14""x20mm - Steel Demon Metal Cut-Off Disc",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Freud Inc (2435),Freud America Inc,Diablo®,,DBDS14125G01F,,Tools & Equipment>Power Tool Accessories>Cut-Off Wheels,"Freud America Inc Diablo, Cut Off Wheel, DBDS14125G01F, 14 in Diameter",CUTOFF WHEEL 14IN 20MM METAL,"Diablo® DBDS14125G01F Cut Off Wheel, 14 in Diameter, 20 mm Thickness, Metal Application Material","Diablo® Cut Off Wheel, 14 in Diameter, 20 mm Thickness, 14 in x 20 mm, Metal Application Material, Type 1 Wheel","Cut Off Wheel, 14 in Diameter, 20 mm Thickness, Metal Application Material",,,,,,,,,,,,,,,,,,,,,,,,,,,Cut Off Wheel,Series,,,Diameter,14,in,Thickness,20,mm,Arbor Size,,,Size,14 in x 20 mm,,Application Material,Metal,,Abrasive Material,,,Wheel Type,Type 1,,Maximum Speed,,,Pack Quantity,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Diablo_DBDS14125G01F.jpg,Diablo_DBDS14125G01F_1.jpg,Diablo_DBDS14125G01F_2.jpg,Diablo_DBDS14125G01F_3.jpg,Diablo_DBDS14125G01F_4.jpg,,,,,Diablo_DBDS14125G01F_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.milwaukeetool.com/Products/Search?q=49-94-0013,,,,,,,Tools,Abrasives,Cutting Wheels,,49-94-0013,"49-94-0013 Milw 5""x.045""x7/8"" Metal Cut Off Disc",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Electric Tool Corporation,Milwaukee®,,49-94-0013,,Tools & Equipment>Power Tool Accessories>Cut-Off Wheels,"Milwaukee, Cut Off Wheel, 49-94-0013, 045 in Diameter, 7/8 in Thickness",CUTOFF WHEEL 045IN 7/8IN METAL,"Milwaukee® 49-94-0013 Cut Off Wheel, 045 in Diameter, 7/8 in Thickness, Metal Application Material","Milwaukee® Cut Off Wheel, 045 in Diameter, 7/8 in Thickness, 045 in x 7/8 in, Metal Application Material, Type 1 Wheel","Cut Off Wheel, 045 in Diameter, 7/8 in Thickness, Metal Application Material",,,,,,,,,,,,,,,,,,,,,,,,,,,Cut Off Wheel,Series,,,Diameter,045,in,Thickness,7/8,in,Arbor Size,,,Size,045 in x 7/8 in,,Application Material,Metal,,Abrasive Material,,,Wheel Type,Type 1,,Maximum Speed,,,Pack Quantity,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milwaukee_49-94-0013.jpg,Milwaukee_49-94-0013_1.jpg,Milwaukee_49-94-0013_2.jpg,Milwaukee_49-94-0013_3.jpg,Milwaukee_49-94-0013_4.jpg,,,,,Milwaukee_49-94-0013_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.milwaukeetool.com/Products/Search?q=49-94-0029,,,,,,,Tools,Abrasives,Cutting Wheels,,49-94-0029,"49-94-0029 Milw 6-1/2""x1/8""x5/8"" DKO Metal Cut Off Disc",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Electric Tool Corporation,Milwaukee®,,49-94-0029,,Tools & Equipment>Power Tool Accessories>Cut-Off Wheels,"Milwaukee, Cut Off Wheel, 49-94-0029, 6-1/2 in Diameter, 1/8 in Thickness",CUTOFF WHEEL 6-1/2IN 1/8IN 5/8IN METAL,"Milwaukee® 49-94-0029 Cut Off Wheel, 6-1/2 in Diameter, 1/8 in Thickness, 5/8 in Arbor Size, Metal Application Material","Milwaukee® Cut Off Wheel, 6-1/2 in Diameter, 1/8 in Thickness, 5/8 in Arbor Size, 6-1/2 in x 1/8 in x 5/8 in, Metal Application Material, Type 1 Wheel","Cut Off Wheel, 6-1/2 in Diameter, 1/8 in Thickness, 5/8 in Arbor Size, Metal Application Material",,,,,,,,,,,,,,,,,,,,,,,,,,,Cut Off Wheel,Series,,,Diameter,6-1/2,in,Thickness,1/8,in,Arbor Size,5/8,in,Size,6-1/2 in x 1/8 in x 5/8 in,,Application Material,Metal,,Abrasive Material,,,Wheel Type,Type 1,,Maximum Speed,,,Pack Quantity,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milwaukee_49-94-0029.jpg,Milwaukee_49-94-0029_1.jpg,Milwaukee_49-94-0029_2.jpg,Milwaukee_49-94-0029_3.jpg,Milwaukee_49-94-0029_4.jpg,,,,,Milwaukee_49-94-0029_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.milwaukeetool.com/Products/Search?q=49-94-0033,,,,,,,Tools,Abrasives,Cutting Wheels,,49-94-0033,"49-94-0033 Milw 7""x1/16""x7/8"" Metal Cut Off Disc",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Electric Tool Corporation,Milwaukee®,,49-94-0033,,Tools & Equipment>Power Tool Accessories>Cut-Off Wheels,"Milwaukee, Cut Off Wheel, 49-94-0033, 7 in Diameter, 1/16 in Thickness",CUTOFF WHEEL 7IN 1/16IN 7/8IN METAL,"Milwaukee® 49-94-0033 Cut Off Wheel, 7 in Diameter, 1/16 in Thickness, 7/8 in Arbor Size, Metal Application Material","Milwaukee® Cut Off Wheel, 7 in Diameter, 1/16 in Thickness, 7/8 in Arbor Size, 7 in x 1/16 in x 7/8 in, Metal Application Material, Type 1 Wheel","Cut Off Wheel, 7 in Diameter, 1/16 in Thickness, 7/8 in Arbor Size, Metal Application Material",,,,,,,,,,,,,,,,,,,,,,,,,,,Cut Off Wheel,Series,,,Diameter,7,in,Thickness,1/16,in,Arbor Size,7/8,in,Size,7 in x 1/16 in x 7/8 in,,Application Material,Metal,,Abrasive Material,,,Wheel Type,Type 1,,Maximum Speed,,,Pack Quantity,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milwaukee_49-94-0033.jpg,Milwaukee_49-94-0033_1.jpg,Milwaukee_49-94-0033_2.jpg,Milwaukee_49-94-0033_3.jpg,Milwaukee_49-94-0033_4.jpg,,,,,Milwaukee_49-94-0033_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.milwaukeetool.com/Products/Search?q=49-94-0001,,,,,,,Tools,Abrasives,Cutting Wheels,,49-94-0001,"49-94-0001 Milw 4""x.040""x5/8"" Metal Cut Off Disc",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Electric Tool Corporation,Milwaukee®,,49-94-0001,,Tools & Equipment>Power Tool Accessories>Cut-Off Wheels,"Milwaukee, Cut Off Wheel, 49-94-0001, 040 in Diameter, 5/8 in Thickness",CUTOFF WHEEL 040IN 5/8IN METAL,"Milwaukee® 49-94-0001 Cut Off Wheel, 040 in Diameter, 5/8 in Thickness, Metal Application Material","Milwaukee® Cut Off Wheel, 040 in Diameter, 5/8 in Thickness, 040 in x 5/8 in, Metal Application Material, Type 1 Wheel","Cut Off Wheel, 040 in Diameter, 5/8 in Thickness, Metal Application Material",,,,,,,,,,,,,,,,,,,,,,,,,,,Cut Off Wheel,Series,,,Diameter,040,in,Thickness,5/8,in,Arbor Size,,,Size,040 in x 5/8 in,,Application Material,Metal,,Abrasive Material,,,Wheel Type,Type 1,,Maximum Speed,,,Pack Quantity,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milwaukee_49-94-0001.jpg,Milwaukee_49-94-0001_1.jpg,Milwaukee_49-94-0001_2.jpg,Milwaukee_49-94-0001_3.jpg,Milwaukee_49-94-0001_4.jpg,,,,,Milwaukee_49-94-0001_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.milwaukeetool.com/Products/Search?q=49-94-0039,,,,,,,Tools,Abrasives,Cutting Wheels,,49-94-0039,"49-94-0039 Milw 7""x1/8""x5/8"" DKO Metal Cut Off Disc",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Electric Tool Corporation,Milwaukee®,,49-94-0039,,Tools & Equipment>Power Tool Accessories>Cut-Off Wheels,"Milwaukee, Cut Off Wheel, 49-94-0039, 7 in Diameter, 1/8 in Thickness",CUTOFF WHEEL 7IN 1/8IN 5/8IN METAL,"Milwaukee® 49-94-0039 Cut Off Wheel, 7 in Diameter, 1/8 in Thickness, 5/8 in Arbor Size, Metal Application Material","Milwaukee® Cut Off Wheel, 7 in Diameter, 1/8 in Thickness, 5/8 in Arbor Size, 7 in x 1/8 in x 5/8 in, Metal Application Material, Type 1 Wheel","Cut Off Wheel, 7 in Diameter, 1/8 in Thickness, 5/8 in Arbor Size, Metal Application Material",,,,,,,,,,,,,,,,,,,,,,,,,,,Cut Off Wheel,Series,,,Diameter,7,in,Thickness,1/8,in,Arbor Size,5/8,in,Size,7 in x 1/8 in x 5/8 in,,Application Material,Metal,,Abrasive Material,,,Wheel Type,Type 1,,Maximum Speed,,,Pack Quantity,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milwaukee_49-94-0039.jpg,Milwaukee_49-94-0039_1.jpg,Milwaukee_49-94-0039_2.jpg,Milwaukee_49-94-0039_3.jpg,Milwaukee_49-94-0039_4.jpg,,,,,Milwaukee_49-94-0039_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.milwaukeetool.com/Products/Search?q=49-94-0043,,,,,,,Tools,Abrasives,Cutting Wheels,,49-94-0043,"49-94-0043 Milw 9""x3/32""x7/8"" Metal Cut Off Disc",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Electric Tool Corporation,Milwaukee®,,49-94-0043,,Tools & Equipment>Power Tool Accessories>Cut-Off Wheels,"Milwaukee, Cut Off Wheel, 49-94-0043, 9 in Diameter, 3/32 in Thickness",CUTOFF WHEEL 9IN 3/32IN 7/8IN METAL,"Milwaukee® 49-94-0043 Cut Off Wheel, 9 in Diameter, 3/32 in Thickness, 7/8 in Arbor Size, Metal Application Material","Milwaukee® Cut Off Wheel, 9 in Diameter, 3/32 in Thickness, 7/8 in Arbor Size, 9 in x 3/32 in x 7/8 in, Metal Application Material, Type 1 Wheel","Cut Off Wheel, 9 in Diameter, 3/32 in Thickness, 7/8 in Arbor Size, Metal Application Material",,,,,,,,,,,,,,,,,,,,,,,,,,,Cut Off Wheel,Series,,,Diameter,9,in,Thickness,3/32,in,Arbor Size,7/8,in,Size,9 in x 3/32 in x 7/8 in,,Application Material,Metal,,Abrasive Material,,,Wheel Type,Type 1,,Maximum Speed,,,Pack Quantity,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milwaukee_49-94-0043.jpg,Milwaukee_49-94-0043_1.jpg,Milwaukee_49-94-0043_2.jpg,Milwaukee_49-94-0043_3.jpg,Milwaukee_49-94-0043_4.jpg,,,,,Milwaukee_49-94-0043_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
